Það	O
er	O
oft	O
talið	O
að	O
það	O
hafi	O
verið	O
Grænland	B-LOC
.	O

Nafngift	O
málafjölskyldunnar	O
er	O
dregin	O
af	O
því	O
svæði	O
þar	O
sem	O
uppruni	O
þess	O
er	O
talinn	O
liggja	O
sem	O
er	O
nálægt	O
Úralfjöllum	B-LOC
.	O

talienwhanensis	O
''	O
)	O
–	O
Kyrrahafsostra	B-LOC

Byåsen	O
,	O
Noregi	B-LOC
-	O
Fram	O
30:14	O

Angvilla	B-LOC
(	O
Bretland	B-LOC
)	O

Hann	O
var	O
um	O
stutt	O
skeið	O
fangi	O
Þjóðverja	B-LOC
,	O
en	O
var	O
sleppt	O
við	O
fangaskipti	O
.	O

Þeir	O
voru	O
eitt	O
fjögurra	O
liða	O
sem	O
dregin	O
voru	O
til	O
að	O
hefja	O
leik	O
í	O
hálfgerðri	O
forkeppni	O
fyrir	O
fyrstu	O
umferðina	O
og	O
mættu	O
''Hibernians	O
''	O
frá	O
Möltu	B-LOC
.	O

Slíka	O
ævisöguritun	O
er	O
meðal	O
annars	O
að	O
finna	O
hjá	O
Plútarkosi	B-PER

'	O
''	O
Sviss	B-LOC
'	O
''	O

tilvísun	O
Frankfurt	B-LOC
am	I-LOC
Main	I-LOC

Ættin	O
er	O
kennd	O
við	O
bæinn	O
Selárdal	B-LOC
í	O
Arnarfirði	B-LOC
.	O

'	O
''	O
Víetnam	B-LOC
''	O
'	O

Með	O
honum	O
á	O
hún	O
soninn	O
Bart	B-PER
og	O
dæturnar	O
Lisu	B-PER
og	O
Maggie	B-PER
.	O

Til	O
greina	O
kom	O
að	O
leggja	O
félagið	O
niður	O
eða	O
sameina	O
það	O
Víkingi	B-ORG
.	O

tilvísun	O
Young	B-ORG
King	I-ORG
OURs	I-ORG

'	O
''	O
Obscured	B-ORG
by	I-ORG
Clouds	I-ORG
''	O
'	O
''	O

í	O
talsverðum	O
samskiptum	O
við	O
Voltaire	B-PER
.	O

Þá	O
ákvað	O
Alþjóðaólympíunefndin	B-ORG
að	O
láta	O
Sviss	B-LOC
fá	O
leikana	O
en	O
vegna	O
deilna	O
við	O
skipuleggjendur	O
þar	O
tók	O
nefndin	O
leikana	O
aftur	O
og	O
lét	O
Þýskalandi	B-LOC
þá	O
í	O
té	O
.	O

Hallgrímur	B-PER
Pétursson	I-PER
samdi	O
nokkrar	O
tóbaksvísur	O
.	O

Að	O
lokum	O
varð	O
hann	O
ófær	O
um	O
að	O
halda	O
áfram	O
og	O
lést	O
skömmu	O
síðar	O
,	O
við	O
höfnina	O
í	O
Misenum	O
,	O
nálægt	O
Napólí	B-LOC
.	O

Kambönd	B-LOC
''Lophodytes	O
cucullatus	O
''	O
Sjaldséð	O

''Vulpes	O
lagopus	O
spitzbergensis	O
''	O
(	O
Svalbarði	B-LOC
)	O

Simpson-fjölskyldan	B-ORG
,	I-ORG
þáttaröð	I-ORG
6	I-ORG
(	O
1994-1995	O
)	O

Mandarínönd	B-LOC
''Aix	O
galericulata	O
''	O
Sjaldséð	O

tilvísun	O
Hans	B-PER
Adolf	I-PER
Krebs	I-PER

'	O
''	O
Amsterdam	B-LOC
''	O
'	O

Ítalinn	B-LOC
Dorando	O
Pietri	O
kom	O
fyrstur	O
inn	O
á	O
leikvanginn	O
,	O
aðframkominn	O
af	O
þreytu	O
og	O
vatnsskorti	O
.	O

Litirnir	O
eru	O
teknir	O
úr	O
merkjum	O
biskupsins	O
í	O
Utrecht	B-LOC
.	O

Rín	B-LOC
(	I-LOC
fljót	I-LOC
)	I-LOC

Dictionary	B-ORG
of	I-ORG
the	I-ORG
Older	I-ORG
Scottish	I-ORG
Tongue	I-ORG

á	O
Michel	B-PER
de	I-PER
Montaigne	I-PER
og	O
David	B-PER
Hume	I-PER
meðal	O
annarra	O
.	O

Það	O
tengist	O
Indlandshafi	B-LOC
í	O
suðri	O
og	O
vestri	O
,	O
Flóreshafi	B-LOC
í	O
norðri	O
og	O
Bandahafi	B-LOC
í	O
norðaustri	O
.	O

Þrátt	O
fyrir	O
erfiðleika	O
með	O
tímalínuna	O
er	O
hún	O
notuð	O
meðal	O
annars	O
af	O
aðdáendum	O
og	O
Warner	B-ORG
Bros	I-ORG
.	I-ORG
.	O

Myndinni	O
var	O
aðeins	O
dreift	O
á	O
mynddiski	B-ORG
.	O

CSI	B-ORG
:	I-ORG
Miami	I-ORG
-	O
framleiðslustjóri	O
152	O
þátta	O

Samningur	B-ORG
Sameinuðu	I-ORG
þjóðanna	I-ORG
um	I-ORG
aðgerðir	I-ORG
gegn	I-ORG
eyðimerkurmyndun	I-ORG

Jensen	B-PER
Ackles	I-PER
sem	O
Dean	O
Winchester	O

Marg	B-PER
Helgenberger	I-PER
sem	O
Catherine	O
Willows	O

Hún	O
á	O
rætur	O
sínar	O
að	O
rekja	O
til	O
borgarinnar	O
Marseille	B-LOC
í	O
Frakklandi	B-LOC
og	O
afbrigðin	O
eru	O
mörg	O
þótt	O
grunnurinn	O
sé	O
yfirleitt	O
sá	O
sami	O
.	O

til	O
Japans	B-LOC
og	O
Þýskalands	B-LOC
.	O

—	O
Finnur	B-PER
Jónsson	I-PER
lauk	O
verkinu	O
,	O
sem	O
er	O
að	O
hluta	O
útdrættir	O
úr	O
bréfunum	O
.	O

Halldór	B-PER
Laxness	I-PER
nefnir	O
hana	O
t.d	O
.	O

TILVÍSUN	O
Hera	B-PER
Björk	I-PER
Þórhallsdóttir	I-PER

''	O
Kom	O
hann	O
einnig	O
fram	O
sem	O
gestaleikari	O
í	O
þætti	O
af	O
Two	B-ORG
and	I-ORG
a	I-ORG
Half	I-ORG
Men	I-ORG
''	O
þar	O
sem	O
hann	O
lék	O
föður	O
nágranna	O
Charlies	O
.	O

Angvilla	B-LOC
,	O
Antígva	B-LOC
og	I-LOC
Barbúda	I-LOC
,	O
Bahamaeyjar	B-LOC
,	O
Bandaríkin	B-LOC
,	O
Bandarísku	B-LOC
Jómfrúaeyjar	I-LOC
,	O
Barbados	B-LOC
,	O
Belís	B-LOC
,	O
Bermúda	B-LOC
,	O
Bresku	B-LOC
Jómfrúaeyjar	I-LOC
,	O
Caymaneyjar	B-LOC
,	O
Dóminíka	B-LOC
,	O
Falklandseyjar	B-LOC
,	O
Grenada	B-LOC
,	O
Gvæjana	B-LOC
,	O
Hollensku	B-LOC
Antillaeyjar	I-LOC
,	O
Jamaíka	B-LOC
,	O
Kanada	B-LOC
,	O
Montserrat	B-LOC
,	O
Sankti	B-LOC
Kristófer	I-LOC
og	I-LOC
Nevis	I-LOC
,	O
Sankti	B-LOC
Lúsía	I-LOC
,	O
Sankti	B-LOC
Vinsent	I-LOC
og	I-LOC
Grenadíneyjar	I-LOC
,	O
Trínidad	B-ORG
og	I-ORG
Tóbagó	I-ORG
,	O
Turks-	B-LOC
og	I-LOC
Caicoseyjar	I-LOC

Karl	B-PER
8	I-PER
.	I-PER
,	O
1483-1498	O
.	O

Hann	O
var	O
á	O
Bessastöðum	B-ORG
næstu	O
árin	O
með	O
fjölskyldu	O
sinni	O
og	O
sinnti	O
embætti	O
sínu	O
við	O
misjafnan	O
orðstír	O
.	O

'	O
''	O
Kanada	B-LOC
''	O
'	O

Löndin	O
sem	O
gáfu	O
stig	O
voru	O
Lúxemborg	B-LOC
(	O
6	O
)	O
,	O
Grikkland	B-LOC
(	O
4	O
)	O
,	O
Finnland	B-LOC
(	O
1	O
)	O
,	O
Ítalía	B-LOC
(	O
1	O
)	O
og	O
Frakkland	B-LOC
(	O
12	O
)	O
.	O

London	B-ORG
School	I-ORG
of	I-ORG
Economics	I-ORG

Platan	O
seldist	O
það	O
illa	O
að	O
Sony	B-ORG
rifti	O
plötusamning	O
hans	O
.	O

Tilvísun	O
Vinstrihreyfingin	B-ORG
–	I-ORG
grænt	I-ORG
framboð	I-ORG

Fljótið	O
Efrat	B-LOC
rennur	O
gegnum	O
austurhluta	O
landsins	O
.	O

Margháttaður	O
skaði	O
varð	O
bæði	O
á	O
mönnum	O
og	O
munum	O
og	O
má	O
í	O
því	O
sambandi	O
nefna	O
drukknun	O
17	O
manna	O
á	O
fjórum	O
bátum	O
á	O
Arnarfirði	B-LOC
þennan	O
örlagaríka	O
dag	O
.	O

Á	O
Íslandi	B-LOC
voru	O
sumar	O
plöntutegundir	O
tíndar	O
til	O
tegerðar	O
eins	O
og	O
t.d	O
.	O

Hann	O
var	O
formaður	O
Alþýðuflokksins	B-ORG
1938-1952	O
.	O

Það	O
er	O
einnig	O
ný-heiðni	O
Iglesia	B-ORG
del	I-ORG
Pueblo	I-ORG
Guanche	I-ORG
''	O
.	O

HK	B-ORG
–	O
Fram	O
23:28	O

Það	O
er	O
nú	O
hluti	O
af	O
Þjóðgarði	B-ORG
Grænlands	I-ORG
.	O

16	O
''	O
eftir	O
Jackson	B-PER
Pollock	I-PER

Hestur	B-LOC
(	I-LOC
Færeyjum	I-LOC
)	I-LOC

'	O
''	O
Trebonianus	B-PER
Gallus	I-PER
''	O
'	O

The	B-ORG
Pussycat	I-ORG
Dolls	I-ORG
sem	O
þær	O
sjálfar	O

Filippus	B-PER
3.	I-PER
Frakkakonungur	I-PER

Fram	O
-	O
ÍR	B-ORG
19:9	O

'	O
''	O
Caracalla	B-PER
''	O
'	O

'	O
''	O
Títus	B-PER
''	O
'	O

Jared	B-PER
Padalecki	I-PER
sem	O
Sam	O
Winchester	O

tilvísun	O
Stari	B-LOC
(	I-LOC
fugl	I-LOC
)	I-LOC

Egyptar	B-LOC
notuðust	O
við	O
há	O
rúmstæði	O
og	O
til	O
að	O
komast	O
upp	O
í	O
þau	O
klifruðu	O
menn	O
upp	O
stiga	O
.	O

Loks	O
ber	O
að	O
geta	O
efnahagsþenslu	O
vegna	O
stóriðjuuppbyggingar	O
,	O
ekki	O
síst	O
á	O
Kárahnjúkum	B-ORG
.	O

Kassandra	B-PER
(	O
1	O
)	O

Efrat	B-LOC
(	O
1	O
)	O

Borgin	O
liggur	O
við	O
ána	O
Leiru	B-LOC
.	O

Höfuðstöðvar	O
fyrirtækisins	O
eru	O
í	O
San	B-LOC
Diego	I-LOC
í	O
Kaliforníu	B-LOC
.	O

Sumir	O
telja	O
að	O
hann	O
hafi	O
uppgötvað	O
Jan	B-LOC
Mayen	I-LOC
en	O
engar	O
heimildir	O
eru	O
til	O
sem	O
benda	O
til	O
þess	O
.	O

King	B-ORG
's	I-ORG
College	I-ORG
London	I-ORG

Orlande	B-PER
de	I-PER
Lassus	I-PER

Sumar	O
tegundirnar	O
eru	O
ræktaðar	O
til	O
skrauts	O
,	O
t.d	O
Gulbambus	B-ORG
.	O

Hann	O
komst	O
þó	O
aldrei	O
á	O
áfangasað	O
,	O
heldur	O
dó	O
á	O
Kýpur	B-LOC
og	O
er	O
grafinn	O
í	O
Paphos	O
.	O

CSI	B-ORG
:	I-ORG
Crime	I-ORG
Scene	I-ORG
Investigation	I-ORG

tilvísun	O
Gregoríus	B-PER
15	I-PER
.	I-PER

Finnur	B-PER
Jónsson	I-PER
(	O
útg	O
.	O

tilvísun	O
Waltham	B-LOC
Forest	I-LOC
(	I-LOC
borgarhluti	I-LOC
)	I-LOC

Hjartað	B-ORG
sér	O
um	O
að	O
viðhalda	O
blóðstreyminu	O
um	O
líkamann	O
.	O

tilvísun	O
Marcus	B-PER
Junius	I-PER
Brutus	I-PER

Ólafur	B-PER
Magnússon	I-PER
(	I-PER
konungur	I-PER
)	I-PER

Sonur	O
danskættaðs	B-LOC
prests	O
í	O
Uppsölum	B-LOC
.	O

Sea	B-ORG
Shepherd	I-ORG
hafa	O
verið	O
gagngrýndir	O
fyrir	O
aðgerðir	O
sýnar	O
,	O
t.d	O
.	O

Suðurmörk	O
borgarinnar	O
eru	O
samtímis	O
landamærin	O
að	O
Sviss	B-LOC
.	O

Heimsráðstefna	B-ORG
Sameinuðu	I-ORG
þjóðanna	I-ORG
um	I-ORG
umhverfi	I-ORG
og	I-ORG
þróun	I-ORG

tilvísun	O
The	B-ORG
Washington	I-ORG
Post	I-ORG

'	O
''	O
Langanesbyggð	B-LOC
''	O
'	O
.	O

tilvísun	O
Vilhjálmur	B-PER
2.	I-PER
Englandskonungur	I-PER

Hann	O
fékk	O
prófessorsnafnbót	O
þegar	O
skólinn	O
var	O
lagður	O
niður	O
við	O
stofnun	O
Háskóla	B-ORG
Íslands	I-ORG
.	O

tilvísun	O
Viktor	B-PER
Emmanúel	I-PER
2	I-PER
.	I-PER

Fritillaria	B-LOC
falcata	I-LOC
''	O
(	O
Jeps	O
.	O

Eftir	O
það	O
settist	O
hann	O
að	O
í	O
Koblenz	B-LOC
.	O

Menntaskólinn	B-ORG
í	I-ORG
Reykjavík	I-ORG
/	O
Lærðiskóli	O

tilvísun	O
Náttúrugripasafnið	B-ORG
í	I-ORG
London	I-ORG

á	O
milli	O
Þorlákshafnar	B-LOC
og	O
Ölfusáróss	O
.	O

Reuben	O
Feffer	O
(	O
Ben	B-PER
Stiller	I-PER
)	O
vinnur	O
við	O
áhættutryggingar	O
og	O
þar	O
sem	O
vinnan	O
hans	O
snýst	O
um	O
að	O
greina	O
áhættur	O
fyrir	O
tryggingar	O
,	O
lifir	O
hann	O
lífinu	O
þannig	O
að	O
það	O
sé	O
eins	O
áhættulítið	O
og	O
hægt	O
er	O
,	O
laust	O
við	O
alla	O
óþarfa	O
áhættu	O
.	O

Til	O
Liechtenstein	B-LOC
eru	O
20	O
km	O
.	O

'	O
''	O
A	B-ORG
Momentary	I-ORG
Lapse	I-ORG
of	I-ORG
Reason	I-ORG
''	O
'	O
''	O

TILVÍSUN	O
Hildegard	B-PER
von	I-PER
Bingen	I-PER

Göng	O
til	O
Vestmannaeyja	B-LOC
;	O
Þessi	O
munu	O
tæpast	O
verða	O
gerð	O
.	O

'	O
''	O
Fljótsdalshérað	B-LOC
82	O
''	O
'	O
-	O
57	O
Kópavogur	B-LOC

Snæugla	B-LOC
''Bubo	O
scandiacus	O
''	O
Sjaldséð	O

Fylkið	O
er	O
með	O
landmæri	O
að	O
Kirgistan	B-LOC
og	O
er	O
mjög	O
nálægt	O
Úsbekistan	B-LOC
.	O

Hann	O
stundaði	O
framhaldsnám	O
í	O
slavneskum	O
málum	O
við	O
háskólana	O
í	O
Stokkhólmi	B-LOC
og	O
Moskvu	B-LOC
.	O

tilvísun	O
Heilög	B-PER
Birgitta	I-PER
frá	I-PER
Svíþjóð	I-PER

Að	O
lokum	O
urðu	O
Frakkar	B-LOC
frá	O
að	O
hverfa	O
.	O

Besti	O
vinur	O
hans	O
var	O
Bam	B-PER
Margera	I-PER
.	O

Evrópukeppnin	B-ORG
í	I-ORG
knattspyrnu	I-ORG
2000	I-ORG

Hann	O
var	O
svo	O
hafður	O
í	O
haldi	O
í	O
Lundúnaturni	B-ORG
.	O

Höfundur	O
Einar	B-PER
Már	I-PER
Guðmundsson	I-PER
.	O

Angvilla	B-LOC
(	O
tilheyrir	O
Bretlandi	B-LOC
)	O

Stærst	O
þessara	O
fyrirtækja	O
er	O
Orkuveita	B-ORG
Reykjavíkur	I-ORG
.	O

Fyrsti	O
skemmtiþátturinn	O
til	O
að	O
hljóta	O
verðlaunin	O
var	O
Spaugstofan	B-ORG
.	O

Hún	O
er	O
þingmaður	O
Samfylkingarinnar	B-ORG
.	O

Myndinni	O
var	O
aðeins	O
dreift	O
á	O
mynddiski	B-ORG
.	O

Argentína	B-LOC
(	O
137	O
)	O

TILVÍSUN	O
Richard	B-PER
von	I-PER
Weizsäcker	I-PER

Frjálslyndi	B-ORG
flokkurinn	I-ORG
fékk	O
ríflega	O
7	O
%	O
fylgi	O
og	O
hélt	O
fjórum	O
þingmönnum	O
.	O

Fyrst	O
í	O
stað	O
átti	O
hann	O
bara	O
að	O
vera	O
gestakennari	O
í	O
Princeton-háskóla	B-ORG
.	O

Matthildur	B-PER
af	I-PER
FlæmingjalandiNotre	I-PER
Dame-kapellan	O
í	O
Eu-kastala	O
í	O
Normandí105310	O
börn	O

Þá	O
var	O
þar	O
líka	O
Birgitta	B-PER
Jónsdóttir	I-PER
úr	O
flokki	O
Hreyfingarinnar	O
en	O
hún	O
gerði	O
kröfu	O
um	O
varaformannssæti	O
í	O
nefndinni	O
.	O

'	O
''	O
Snæfellsbær	B-LOC
''	O
'	O
.	O

''	O
So	B-ORG
You	I-ORG
Think	I-ORG
You	I-ORG
Can	I-ORG
Dance	I-ORG
''	O

tilvísun	O
Símonídes	B-PER
frá	I-PER
Keos	I-PER

Öll	O
lög	O
samin	O
af	O
Noel	B-PER
Gallagher	I-PER
nema	O
annað	O
sé	O
tekið	O
fram	O
.	O

Ísrael	B-LOC
(	O
Dauðahaf	B-LOC
)	O

Hann	O
var	O
fyrst	O
og	O
fremst	O
portrettljósmyndari	O
en	O
tók	O
einnig	O
myndir	O
fyrir	O
Leikfélag	B-ORG
Reykjavíkur	I-ORG
um	O
árabil	O
,	O
auk	O
þess	O
nokkuð	O
af	O
atburða-	O
og	O
staðarmyndum	O
á	O
fyrstu	O
starfsárum	O
sínum	O
.	O

Hann	O
spilaði	O
á	O
minningartónleikum	O
um	O
George	B-PER
Harrison	I-PER
en	O
þeir	O
voru	O
góðir	O
vinir	O
.	O

'	O
''	O
''Pressa	O
''	O
'	O
''	O
er	O
íslensk	B-LOC
sakamála-sjónvarpsþáttaröð	O
eftir	O
Sigurjón	B-PER
Kjartansson	I-PER
og	O
Óskar	B-PER
Jónasson	I-PER
.	O

Otto	B-PER
von	I-PER
Bismarck	I-PER

tilvísun	O
Karl	B-PER
11	I-PER
.	I-PER

Hann	O
var	O
bróðir	O
listmálarans	O
Pierre	B-PER
Mignard	I-PER
og	O
fæddist	O
í	O
Troyes	B-LOC
.	O

Framleiðendum	O
myndarinnar	O
varð	O
snemma	O
ljóst	O
að	O
ekki	O
var	O
hægt	O
að	O
nota	O
venjulega	O
Panasonic	B-ORG
til	O
að	O
ná	O
atriðunum	O
,	O
því	O
hún	O
gat	O
ekki	O
farið	O
nógu	O
hratt	O
.	O

'	O
''	O
KR-völlur	B-ORG
''	O
'	O

TILVÍSUN	O
Lögreglan	B-ORG
á	I-ORG
Íslandi	I-ORG

tilvísun	O
Basil	B-PER
Lanneau	I-PER
Gildersleeve	I-PER

Frjálsar	B-ORG
íþróttir	I-ORG
voru	O
lengi	O
stór	O
hluti	O
af	O
starfi	O
félagsins	O
.	O

Panama	B-LOC
(	O
3	O
)	O

'	O
''	O
Eistland	B-LOC
''	O
'	O

Hann	O
hlýtur	O
tign	O
sína	O
í	O
arf	O
,	O
en	O
getur	O
jafnframt	O
verið	O
skipaður	O
af	O
Þjóðþingi	B-ORG
Danmerkur	I-ORG
.	O

Þrátt	O
fyrir	O
það	O
er	O
yfir	O
helming	O
nemanda	O
hjá	O
Cambridge	B-ORG
og	O
Oxford-háskólum	B-ORG
menntaður	O
í	O
einkasskólum	O
.	O

Þau	O
kváðu	O
meðal	O
annars	O
á	O
um	O
stofnun	O
kennaraskóla	B-ORG
.	O

TILVÍSUN	O
Fjölbrautaskólinn	B-ORG
í	I-ORG
Breiðholti	I-ORG

Í	O
kristniboðinu	O
var	O
reynt	O
að	O
endurtaka	O
ekki	O
það	O
sem	O
gerðist	O
í	O
Suður-Ameríku	B-LOC
,	O
þ.e	O
.	O

Mark	B-PER
Sheppard	I-PER
sem	O
Crowley	O
(	O
3	O
þættir	O
)	O

Bosnía	B-LOC
og	I-LOC
Hersegóvína	I-LOC

tilvísun	O
Simon	B-ORG
&	I-ORG
Garfunkel	I-ORG

Fram	O
-	O
Radnici	O
Belgrað	O
,	O
Júgóslavíu	B-LOC
10:22	O

Þegar	O
nú	O
er	O
talað	O
um	O
Skagaströnd	B-LOC
er	O
oftar	O
en	O
ekki	O
átt	O
við	O
þéttbýlið	O
þótt	O
sveitin	O
hafi	O
enn	O
sama	O
nafn	O
.	O

verið	O
Friðrik	B-PER
Þór	I-PER
Friðriksson	I-PER
.	O

Edinborgarháskóli	B-ORG
var	O
stofnaður	O
.	O

'	O
''	O
Novacane	O
''	O
'	O
er	O
lag	O
eftir	O
Frank	B-PER
Ocean	I-PER
.	O

Jamaíka	B-LOC
(	O
56	O
)	O

Leikstjóri	O
Friðrik	B-PER
Þór	I-PER
Friðriksson	I-PER
.	O

ÍBV	B-ORG
hætti	O
keppni	O
og	O
töldust	O
úrslit	O
í	O
leikjum	O
þess	O
dauð	O
og	O
ómerk	O
.	O

Langflestir	O
íbúar	O
eru	O
í	O
suðvesturhluta	O
landsins	O
þar	O
sem	O
höfuðborgin	O
,	O
Níamey	B-LOC
,	O
er	O
staðsett	O
.	O

Museum	B-ORG
of	I-ORG
Modern	I-ORG
Art	I-ORG

'	O
''	O
The	B-ORG
Final	I-ORG
Cut	I-ORG
''	O
'	O
''	O

Jón	B-PER
Sigurðsson	I-PER
forseti	I-PER
,	O
en	O
með	O
verki	O
Kaalunds	O
varð	O
safnið	O
loks	O
aðgengilegt	O
fræðimönnum	O
.	O

Saó	B-LOC
Tóme	I-LOC
og	I-LOC
Prinsípe	I-LOC
(	O
3	O
)	O

Sveitarfélagið	B-LOC
Árborg	I-LOC
(	O
Selfoss	B-LOC
,	O
Stokkseyri	B-LOC
,	O
Eyrarbakki	B-LOC
)	O

Eyjarnar	O
heita	O
eftir	O
Grænhöfða	B-LOC
á	O
vesturströnd	O
Senegals	B-LOC
.	O

Evrópumeistaramót	B-ORG
karla	I-ORG
í	I-ORG
handknattleik	I-ORG
2004	I-ORG

Íran	B-LOC
(	O
54	O
)	O

Herakles	B-PER
drap	O
þá	O
báða	O
.	O

Áður	O
hafði	O
hún	O
verið	O
höfuðstaður	O
Páfaríkisins	B-LOC
sem	O
náði	O
yfir	O
miðhluta	O
Ítalíuskagans	O
frá	O
tímum	O
Karlamagnúsar	B-PER
.	O

Keilu	B-LOC
(	I-LOC
fisk	I-LOC
)	I-LOC
,	O
fiskitegund	O

Kompetenzergänzungsbestimmung	O
)	O
er	O
ein	O
af	O
grunnreglum	O
Evrópusambandsins	B-ORG
og	O
kemur	O
fram	O
í	O
352.	O
gr	O
.	O

TILVÍSUN	O
Sverre	B-PER
Andreas	I-PER
Jakobsson	I-PER

===	O
Svæði	O
7	O
–	O
Rússland	B-LOC
og	O
nágrannaríki	O
(	O
gömul	O
Sovétlýðveldi	B-LOC
)	O
===	O

Veðurstofa	B-ORG
Íslands	I-ORG
þjálfar	O
veðurathugunarmenn	O
og	O
geymir	O
veðurbækur	O
og	O
önnur	O
veðurgögn	O
.	O

Eskilstuna	B-LOC
(	O
Svíþjóð	B-LOC
)	O

'	O
''	O
Danmörk	B-LOC
''	O
'	O

'	O
''	O
Grindavík	B-LOC
87	O
''	O
'	O
-	O
82	O
Mosfellsbær	B-LOC

Umhverfis	O
hann	O
eru	O
löndin	O
Malasía	B-LOC
,	O
Taíland	B-LOC
,	O
Kambódía	B-LOC
og	O
Víetnam	B-LOC
.	O

Uppreisnirnar	O
leiddu	O
til	O
þess	O
að	O
soldánarnir	O
leituðu	O
hjálpar	O
frá	O
Hollenska	B-ORG
Austur-Indíafélaginu	I-ORG
og	O
veittu	O
þeim	O
verslunarleyfi	O
í	O
staðinn	O
.	O

Stærsta	O
borgin	O
er	O
Pointe-à-Pitre	B-LOC
með	O
um	O
170	O
þúsund	O
íbúa	O
(	O
þar	O
af	O
tæplega	O
20	O
þúsund	O
í	O
borginni	O
sjálfri	O
)	O
.	O

'	O
''	O
Gottlieb-Daimler-Stadion	O
''	O
'	O
-	O
Stuttgart	B-LOC

Hann	O
var	O
af	O
Valois-ætt	B-ORG
.	O

tilvísun	O
Gylfi	B-PER
Þór	I-PER
Sigurðsson	I-PER

'	O
''	O
Heilaga	B-ORG
rómverska	I-ORG
ríkið	I-ORG
''	O
'	O

Hann	O
er	O
Aþeningur	B-LOC
og	O
nemandi	O
mælskufræðingsins	O
Gorgíasar	B-PER
.	O

Söngvakeppni	B-ORG
evrópskra	I-ORG
sjónvarpsstöðva	I-ORG
2012	I-ORG

Stjarnan	B-ORG
hafnaði	O
í	O
öðru	O
sæti	O
með	O
14	O
stig	O
.	O

Annað	O
meginskáld	O
þessa	O
tímabils	O
var	O
Hesíódos	B-PER
.	O

Yfir	O
600	O
tegundir	O
lyngplantna	O
eru	O
upprunnar	O
í	O
Suður-Afríku	B-LOC
.	O

Bosnía	B-LOC
og	I-LOC
Hersegóvína	I-LOC
(	O
6	O
)	O

tilvísun	O
Stjörnustöð	B-ORG
Evrópulanda	I-ORG
á	I-ORG
suðurhveli	I-ORG

tilvísun	O
Játvarður	B-PER
1	I-PER
.	I-PER

Einingarsamtök	B-ORG
kommúnista	I-ORG
(	I-ORG
ml	I-ORG
)	I-ORG

tilvísun	O
Newcastle	B-ORG
United	I-ORG
F.C	I-ORG
.	I-ORG

CSI	B-ORG
:	I-ORG
Crime	I-ORG
Scene	I-ORG
Investigation	I-ORG

''	O
Prison	B-ORG
Break	I-ORG
''	O

'	O
''	O
Mingveldið	B-LOC
''	O
'	O

Meirihluti	O
sjía-múslima	O
býr	O
í	O
vesturhluta	O
Asíu	B-LOC
.	O

tilvísun	O
Basil	B-PER
Lanneau	I-PER
Gildersleeve	I-PER

Besti	O
vinur	O
hans	O
er	O
og	O
félagi	O
er	O
Ástríkur	B-PER
gallvaski	I-PER
.	O

Kona	O
hans	O
var	O
Jutta	B-PER
af	I-PER
Saxlandi	I-PER
og	O
áttu	O
þau	O
nokkur	O
börn	O
.	O

Umhverfisráðstefna	B-ORG
Sameinuðu	I-ORG
þjóðanna	I-ORG
1972	I-ORG

TILVÍSUN	O
Niðursöllun	B-ORG
í	I-ORG
fáránleika	I-ORG

Í	O
vestri	O
mætir	O
hann	O
Arafurahafi	B-LOC
og	O
í	O
austri	O
mætir	O
hann	O
Kóralhafi	B-LOC
um	O
Torressund	B-LOC
.	O

Nepal	B-LOC
(	O
7	O
)	O

'	O
''	O
Írland	B-LOC
''	O
'	O

Georgía	B-LOC
(	O
að	O
hluta	O
til	O
)	O

'	O
''	O
Snæfellsbær	B-LOC
84	O
''	O
'	O
-	O
80	O
Vestmannaeyjar	B-LOC

Leikritið	O
lýsir	O
ævilokum	O
Ödípúsar	B-PER
.	O

Þetta	O
er	O
mjög	O
áþekkt	O
skilgreiningu	O
Sameinuðu	B-ORG
þjóðanna	I-ORG
á	O
hugtakinu	O
.	O

Liðið	O
sigraði	O
Tyrki	B-LOC
,	O
en	O
tapaði	O
fyrir	O
Ungverjum	B-LOC
2:7	O
í	O
riðlakeppninni	O
.	O

Langflestir	O
búa	O
í	O
borginni	O
Anchorage	B-LOC
eða	O
um	O
300	O
þúsund	O
manns	O
.	O

tilvísun	O
Friðrik	B-PER
9.	I-PER
Danakonungur	I-PER

Arúba	B-LOC
(	O
2	O
)	O

Tilvísun	O
Carl	B-PER
Philipp	I-PER
Emanuel	I-PER
Bach	I-PER

Þar	O
kenndi	O
hann	O
við	O
Princeton-háskóla	B-ORG
.	O

Magi	B-ORG
skötuselsins	O
getur	O
þanist	O
afar	O
mikið	O
út	O
og	O
geta	O
skötuselir	O
étið	O
bráð	O
sem	O
er	O
stærri	O
og	O
þyngri	O
en	O
þeir	O
sjálfir	O
.	O

tilvísun	O
Gústaf	B-PER
2.	I-PER
Adólf	I-PER

tilvísun	O
Fyrsta	B-ORG
ráðuneyti	I-ORG
